,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64
20,2993451.163799405,1516016.3968507648,1775776.39700073,986822.2170508206,11520781.003501892,1949352.493616961,1487290.4209311455,562142.5339399278,671169.9337203503,1512536.874818623,2785639.1169098616,926019.9659431428,2014735.9342691004,2606758.7962025404,328111.01394355297,839128.629764095,433569.75715613365,2048765.7103739753,1891038.6808698177,1184863.5446090698,1646546.9697541595,1128225.621761009,344543.55892807245,534364.6342933029,1783018.6544995755,8051342.432289124,2071798.5489609838,8142897.020339966,2074010.7248045802,1930642.770459354,1240168.940866083,5524759.198464394,1567970.3578865975,1624394.0762274861,6005470.137058318,1073350.2937161624,948202.1302154809,3055271.4578998983,134491.7509610653,224832.9989029318,2504038.836353302,3883199.981407881,1183726.3625809923,1601770.7858712971,1535928.9723862335,3159749.59387213,3579869.5737657547,5995823.546554565,677081.8096461594,1079362.9035628214,1792213.5707014203,86849.98298305273,5483099.4999809265,2902727.840651691,688557.1996779144,1722416.0011385381,1700731.2830529213,1215802.6937665343,1912649.4651118666,2275166.412044525,1564108.126113981,974515.0566624962,1549580.3755526468,1036452.2771673203
21,3649723.896427989,1772681.2681995034,1242154.9611996412,3394041.7503573895,12487289.010604858,2364235.0360572413,1981282.1579338238,2342926.495551795,980877.4341857433,1494162.075687468,3511574.2728338838,853470.0722052306,2214143.520797819,3056881.185990244,327087.02471494675,3273711.706841007,708035.3713374138,2411901.1156262755,823483.2782604694,1807512.12960428,2130553.8883695006,1387227.3966456503,547363.8280370235,454694.59726567566,4116354.0402900577,8140306.367549896,2401333.13747555,10289878.923254013,2712161.051007867,2766871.935334027,1806345.6556022353,5107226.037086964,1978185.1625898927,2067157.1677604914,6280498.151359141,1677851.8842276335,1275863.8232614696,3427360.6356435716,125837.20046651363,108874.85794171691,2976896.9073677063,4202106.840091705,1241728.0662091225,2008418.195960477,1921450.5127564967,2272753.122216463,3911186.897901058,6801932.107688904,860956.7093969584,1261952.4100566432,2397623.1378616095,40161.14935693145,3720655.750854492,3304212.7563275397,569789.4485136569,2443883.316771984,2055840.5806928128,1592476.7921804488,2340702.3290803134,2737046.47602129,3467358.882057905,708198.0624332167,2205447.383738365,1258016.639588952
22,3488953.9043028057,1818948.7190307975,1514971.9850466847,2968704.5860852525,14131951.506858826,2152293.9439267293,1744201.152726069,2187373.0442626476,632307.8412570953,1579483.4851303548,3321701.8596290946,498764.3415299803,2180632.819382012,3026139.082578793,158570.59380033612,2843678.3928110898,427161.6355756521,2549859.515757963,279071.93658068776,1390935.9891177714,2026685.314508617,1221279.4174521565,427415.245228827,201000.6271166578,4456134.939481139,8721729.966314316,2119762.993390441,11986115.41001892,2540949.661786318,2222911.02044338,1494318.5606513433,5260917.563521624,1769574.1919294298,1776136.9485251904,6992654.481696665,1343873.4324709773,1038234.7899031192,3635934.942428887,107757.54176717997,63985.07542254031,2951424.367850274,4399846.316270292,1416249.7181042284,1896207.7053127885,1731389.949887246,1359853.5440982282,4014242.2182323933,6935596.669158697,710098.5614923239,575015.6485432014,2149717.8709989786,52963.91796565056,4859731.108352661,3117622.447479129,538222.6990164965,1976065.7510864735,1871336.5365163684,1434053.5065672398,2145368.408419311,2788778.0400471687,2598954.8244621456,276974.5469045676,1806357.8271955922,1260134.221108377
23,2580655.171843469,1266844.0715047717,271513.624456197,2335927.1543064117,12396740.14894104,1303021.649097085,1247949.2071555406,1291578.2361863256,359079.72464716434,1230434.3339428753,2281928.309015453,575536.8445037007,1607625.1975232959,2112497.198160082,273782.74105843157,2150308.807909727,185481.77463424206,1585223.849106267,975366.9643508792,673279.0379981399,1006764.6994928718,809472.8698950708,193079.79098784924,531437.5150138028,2361928.666713387,9437003.118980408,1709016.4535070658,8290450.361289978,1735833.8736359477,1123357.5130842924,753666.1145626642,6585562.702232361,1223083.3755757175,1207130.0444959104,6572641.411263466,587450.5464812443,626568.8880980164,2750674.6221135855,40064.77367287874,22973.826687932014,2114240.6768440604,3869252.441222772,601704.0857772827,1165299.9523938745,1089709.7020541579,3544647.250116229,3713855.6365816593,5956125.797943115,350669.32214701176,1547123.2492704466,1224053.8246195912,3671.37385982275,2962901.8479234576,2512101.82231912,894064.7816028893,1084808.4572657943,1224907.623688966,838040.5901564211,1396777.3910762668,1971874.765563732,3149766.7000904083,633346.9439362548,1001053.949274011,565835.1573295593
24,3561036.327455044,1753382.1693852544,1453570.7380298376,576416.9563315585,15504932.208465576,2427690.386700541,1639191.8548895866,111828.3273396492,677450.7020554543,1882389.7968737036,3230355.673556626,1416222.7609431595,2386002.8426897526,3214729.169090599,370755.69053030014,425201.2879329771,488777.12449765205,2503113.696518801,4624488.031798124,1202304.1805723011,1716284.3366948366,1260900.1043531448,339299.68891501427,666130.6701338254,601655.0516381562,11552941.051574707,2368618.834073186,9273220.516082764,2345469.0726670027,1945467.178078115,1353838.1945471652,8392406.269306183,1848677.6926024929,1867832.365877092,8391882.219346046,1076720.9915180206,1057452.8846323937,3913795.3073688447,112793.10292977095,354151.7187360674,3050342.121021986,5193488.16281271,1165725.989613533,1907949.4721291214,1647254.1902568266,5227780.535260141,4740453.476129651,7620304.06337738,729027.6607837081,827793.0663671643,1999036.5103491545,32084.97984033823,7773597.694412231,3459549.896691948,1110309.6175987124,1839764.8061125875,1868666.2028810978,1330377.2813687623,2030254.4994355142,2724512.2027726173,1222601.2730603218,2028223.3900516033,1706847.0849443674,1165844.561346054
25,4411344.534904987,1859079.0855799615,18634.671395786107,1808991.0271401405,10655919.084794044,3219053.4535916,2587844.60644871,475199.11950463057,1817572.6430953145,1630730.6992058307,4282332.03052336,1655519.0490944088,2749184.763897717,3784388.403842643,770394.8167268336,1499510.7539354712,1481572.6334106922,3432990.586666517,2218467.96798563,2078016.5104861557,3312672.6929903626,1866440.9701747447,916099.8993772268,997186.4739764035,575255.2458328754,8918229.790795326,3392872.547991097,5457901.988477707,3370030.667134702,3632932.242991209,2399249.6615799144,6830549.213565111,2775914.432582602,2859280.314826727,6474903.72819972,2081179.8076708317,1823214.341926664,4368607.375270352,226342.3438348174,292441.6003650576,3919578.506652534,4688760.02796638,815204.0483844951,2652223.411791742,2617476.338340722,5112059.053470552,4369604.97395134,7078566.646449894,1434130.308063507,2190274.599113703,3347756.091337681,37335.07262644172,3478832.7078396976,4456515.506234825,400604.26789167523,3188759.9330773354,2967660.389445901,1959172.406279102,3166028.2570735365,2906872.5327472687,3019693.656422794,1902230.1428233236,2844953.6228688844,2129818.030415654
26,3200171.492639959,1472803.7254011035,641957.3689878285,1637890.6519930363,12189999.237998962,2348951.9066795185,1511609.5142571852,434431.6393517256,715225.6252096891,1335979.6653883457,2877172.642150581,1852360.4056259543,2300817.7234348655,3023308.414364353,766854.1289452985,1378856.1133452654,562913.0774531364,2250203.452661693,4131877.5988357067,1147500.4309272766,1438460.57046026,1235077.410733968,397476.4565861225,1677062.9613382295,1014873.1642790288,10927584.697540283,1902832.5586263537,5552241.822727203,2463239.680159807,1946903.8314214349,1211646.0035816655,9309328.471246898,1613895.349331133,1686892.1906111836,7451012.201314449,1137685.25773561,876611.7775898129,3611267.0711836517,137598.1025866866,414245.23387490213,2692486.2503654957,4495873.00305438,661053.1913872734,1786377.7624448836,1629705.9041038156,8389155.945177078,4072915.171898484,6557068.175777435,711994.1788886786,3920208.3514170647,1607897.4539073706,72957.84594067931,4086043.8951511383,2944264.5408097208,2112229.980221808,1624890.070002526,1556347.406145513,999248.5712842047,1893939.9556520581,2384451.6070492268,4085526.374789715,2700976.3143413365,1477738.0059489347,1020987.9543797374
27,3923130.4151908755,2028174.7697918415,2522518.224047363,1564368.7813992351,13508495.454177856,3159476.2520170286,1990158.0866085812,1033908.7590852082,1248627.3832530975,1782977.7085264623,3589221.0666512847,1622870.3441005647,2916605.337456107,3954267.153979704,471726.77184496075,1451422.860420391,1115229.6990976334,2722284.764971964,3117594.497133732,2092926.8787438422,2016160.0821808577,1735181.9559240937,760297.8990023136,794857.9430819377,2582725.610142842,9261566.32552433,2381499.1567109823,9714383.503140867,3184315.3121507764,3429938.516330123,2015395.441709008,6537672.956102312,2551452.802917637,2677597.9246407747,7045550.28637743,1995442.6812817454,1528592.7876075208,3768462.780575156,323780.3246476054,466198.3252078295,3500526.113304019,5109590.221340895,1691912.8231003806,2160764.9174835533,2485102.979415633,4204993.120227933,4343898.4626322985,7255153.087858081,1375695.8885291815,1678240.8036524132,2234320.2022944093,242023.6135187149,6935691.017524719,3411530.290874213,1089380.5715595484,2728875.6017130017,2116405.1318601966,1496925.6492834091,2850932.877718687,2758370.6748258974,2236279.2515203655,1695804.5799444318,2460001.4784830436,1448826.4760164022
28,3260553.9558706284,1704850.2566633224,629123.4432521462,1634865.4979168177,16401177.181594849,1875518.9755985513,1421005.084415786,721057.6183640361,666754.8600084782,1653689.0326986313,2931688.166784823,752303.0860156417,2014531.5423480868,2726198.725464374,349372.49187241495,1403862.947448969,509555.8173748255,2206829.209200084,1439430.408118546,773386.8590512127,1661105.123974204,876408.917517975,389213.9583828449,668928.3705287799,2149770.1497431844,12376940.34929657,1991825.910522759,10564518.210906982,1890026.6967742443,1127755.2044113278,1010170.8335469402,8816121.989800155,1290025.2099547982,1281564.5280900598,8874600.81137687,619434.1236761808,801749.0610910207,3821597.02979967,101869.67802417278,89231.26899793744,2606122.2579114437,4957473.514331341,942079.7788906097,1703989.5654785782,1103830.8025731295,4572097.274926782,4748801.385952711,7651301.33221817,454076.6181393862,1307206.7678430006,1898318.9463495016,37055.54651892185,5287447.759567261,3281940.894872725,1325394.850655198,1321602.023431167,1633450.5744835734,1313168.9299736172,1433688.8444037437,2857006.9020061493,2502920.053267181,959520.684581615,1285410.58861731,1037875.8767076731
29,2731465.6221636236,1408589.148041308,810218.5379934907,3033300.219388485,11103961.656831741,2013434.4080237076,1580409.313941948,1228736.263758719,715831.9218431711,1237732.8448061794,2627040.062194526,1508796.534719944,2044807.525087446,2629356.292948127,759360.1415744796,2845380.9090436697,567223.956541419,2202611.7080529183,2840081.5147455037,819436.1796682477,1525434.2309491634,1031158.0768001974,455579.4405505061,1706814.7020930685,2276209.7027166635,9487460.410150528,1917285.1511271,6259428.946183741,2370705.8414123952,1390591.936387539,1061965.7443991303,8133701.571048483,1461577.3953751102,1489744.717983842,6645439.217410982,788093.4053027034,840412.3793533891,3318522.456349492,106953.88590824604,408622.45376846194,2367158.960418716,3755128.76903677,778836.160383381,1703439.5971042812,1352404.7496618181,7459485.28759855,3582695.2800130844,5811705.011055589,588640.4763439298,4637584.100398734,1697156.0869377255,47058.11546334624,2820372.321226001,2766655.905709237,2334892.8209246993,1411377.1882150173,1574144.9532696009,1037970.5203722119,1587397.9693581313,2295264.4484302998,5412965.527031988,2305628.593995113,1293380.9913043603,1063076.248957038
30,3320849.8445352316,1310169.134828508,15326.270814418793,1204282.8716849089,9187783.78766632,2368939.791517049,1648728.4920896143,110547.83225488663,605217.7530241013,1174775.974298641,3089382.5224681497,1741392.3101236075,2061577.5789331794,2815119.348542899,721325.4446081817,935640.7924433947,417895.1331064701,2269458.8707323372,3475909.1011662483,1487979.6736073494,2076594.3552454114,1249389.7704029828,250242.02330625057,1302818.2234789655,223860.143556498,8589444.011550903,2146461.4508066177,3498793.159092307,2302190.4494825006,2231189.946985632,1753411.1379122362,7361585.612922668,1664855.4435800016,1727251.9844224155,5802248.996605575,1473703.5815194845,979176.7421241999,3327299.3688504994,94705.46239250898,319407.32375113666,2651221.521427393,3776319.0502378345,400113.5301742181,1909844.5265987366,1720769.5472222492,6825763.353936553,3539759.4116954803,5821786.780056,662385.6916891932,2941472.770253241,2152029.04505527,12877.792712181807,2892559.9615516663,3099757.0443852544,911634.4795897901,2186129.388597548,1820635.248737216,1457981.7815087885,2051205.5399155468,2497532.257858515,3051460.2933096886,2428211.226364851,1941729.800160449,1189228.070919156
31,3381654.7916793525,1490325.101237774,768598.8186087012,1374898.4773010612,10522286.103668213,2328709.1196519583,1738284.8854061514,351211.12052214146,922534.1212670803,1436956.7610625774,3342447.950472951,1459465.332043931,2088996.1899001002,2833113.602541238,608572.1085091829,1123863.6133351624,639319.9711506367,2556866.1358393654,3133989.0621352196,1359805.0938944817,2332039.540235579,1195091.4112364352,447284.3495518565,1089543.5327156186,907523.9750708193,8596447.928863525,2291227.888222337,5568719.94943428,2307194.803944111,1977338.082825303,1566588.5088110939,6959074.509366035,1498522.923138231,1562691.3296979666,6285939.185361505,1258550.8792313635,1042900.8986030072,3637584.025996357,133245.93621772528,356380.43233944476,2693274.9281165004,3783513.4274573326,794394.6598083824,2108991.6448741406,1608403.5648942143,5686080.286610991,3685713.596594572,6187691.832233429,690743.7865885496,2475912.9374173433,2433652.3949295282,69153.07844266295,4187458.545092106,3272522.142658025,1096639.6149801314,1970607.4864032269,2002650.5471314788,1696038.3298463821,1996228.9935550243,2905238.038766861,2812565.5732243657,2039037.2432067432,1792905.344964698,1503739.6109369993
32,3161629.9874147773,1555137.8417295814,1113610.857663393,2140751.2748328447,13072650.714035034,2153306.955553852,1620166.1541782916,1369798.4949988127,562197.517831564,1434510.8164069653,2893967.733682275,1196318.6089930683,2134405.224431634,2941866.0054828525,454406.918615371,1971744.8325836807,371499.84934592247,2178557.7563949823,2535439.3301320076,1216601.269958675,1513354.929665029,1147566.8716607243,332715.7404972315,983652.1161772087,2627652.892565936,9960308.461341858,2093910.9409935474,8587252.193572998,2434147.4184190035,1984554.504867494,1400964.8070783839,7333199.769627988,1808042.375223793,1841959.7104736865,7055155.795529485,1140529.7527139187,973515.1417169869,3347437.823881775,90942.98589593172,186366.7908923328,2710096.8207843304,4414919.454967499,976402.6151412353,1686502.6559510678,1624887.3513071314,5160803.587875158,4019591.6500798464,6665807.863910675,652171.4312084317,2165889.036774777,1733283.0582979321,38110.45553159714,4447809.952522278,2985549.6919133663,1285917.2322877645,1880387.8613439798,1633371.675295651,1166909.45764637,1922852.4489290267,2457769.5698070526,3182958.464863777,1581874.6639848724,1705456.8361302577,880317.4020944834
33,2923164.4632205367,1289981.593458891,59100.94473260641,1444632.5513449833,12421077.914596558,1702589.252709031,1307703.7031907365,303492.1404662132,652170.2367186546,1256428.917612657,2604364.6467159986,1231266.2014456838,1845485.5958952308,2468983.468278408,550194.0370108932,1164419.385377273,464975.29605031013,1846341.5464302003,2504365.175880432,818494.8682067692,1263515.296932876,904933.6428979784,353892.2170147896,1217108.790115334,677844.0548516959,11104693.050661087,1807586.9649330378,5791666.148917675,1911177.3757574558,1276917.6309159994,938034.4366324581,8809176.730112553,1291470.7914372236,1360550.5586750805,7400047.399605513,744975.8088463843,703820.8893159181,3260273.360928476,78646.02316778898,87984.74972170591,2344871.6793866158,4276069.578249931,352305.34658646584,1482490.0809182376,1178905.9428729638,6667235.712663859,4054354.2563072443,6415927.136101246,446995.8538888693,2753390.528219275,1461061.096247971,21350.337113767862,3111869.3949646354,2815300.559872806,1431056.638166368,1281607.5529766828,1384726.0314540267,1042870.8173671663,1461786.3197927028,2324356.6546430495,3353606.1012008786,1703460.5072311573,1160925.047256697,746096.9951273203
34,2994317.860743046,1407659.414228201,109580.50615741313,2576882.346824646,11373161.98778534,2071816.7774071917,1642021.6927758306,930029.7202675641,657879.4135240912,1255025.6089503765,2765401.8022229075,1517201.7716830522,2103546.2639352977,2744137.2663898617,706952.5797163844,2314618.7687067986,476177.89138269424,2086126.1663336456,2849876.1975218058,1025412.0479935408,1590410.084742844,1142991.5989548266,349461.04204136133,1492296.1684776284,1593021.2538121492,10168654.77892685,2071279.0456951857,5619847.791490555,2429119.5989840627,1704133.9626525044,1185033.6494220756,8449230.23808521,1664961.9302553684,1715076.2970124483,6796843.863674283,976778.6642060131,964640.1829155535,3291934.796885103,88370.20787000656,275544.3074210733,2574334.019745946,4120053.161233902,510241.7985409647,1705359.0300700665,1561268.0567370579,7270346.774714798,3866049.540364146,6184510.330881,669927.7958205342,3989713.2878212407,1744803.1441388726,11736.76325711608,2659170.291657552,3002483.771496296,1722409.73744905,1637607.498620689,1648648.3060268164,1209972.0765473545,1838170.36690031,2448331.22970175,4852850.9482040405,2179968.871445723,1443562.5172577463,1019551.8697012067
35,4001944.1809183657,1833608.6930298805,996723.9092557728,2311754.4278690144,14587039.663764954,2338134.7259677127,1936191.5528771952,1306391.551270485,1190296.2104323506,1718638.9306732118,3630924.729861796,1075844.2996646017,2505909.324112773,3314504.1989399493,453072.6918806955,2095061.2665849626,846468.7345021963,2421209.5083347484,1692793.4209205806,1410547.1348273158,2022833.11747396,1413933.177889526,700911.9108536243,724183.9502380267,2419146.1930349097,10954036.083463669,2540891.7471774817,9672361.136247039,2677974.4952943325,2371538.824352622,1630286.1616829038,7737513.439983189,1912355.652909115,1954431.999060154,7809512.239634395,1358192.8051716685,1202210.3649211228,3847301.381129086,188032.15981709957,160173.5865201503,3179692.218927741,4998658.913624644,1039610.2263082191,1968846.7234400213,1945181.787310332,4565694.323273927,4769855.215725064,7831869.909172535,943689.4008711278,1756978.073880516,2242079.0376867056,78114.22525975108,4662850.291265011,3723571.1278077364,1039181.565307945,2132666.4699252844,2058608.9575692415,1551537.3319137394,2490090.9848370403,2874648.195542544,3206189.9457291067,1097873.92810658,1938006.5634568743,1281328.0186376572
36,5310487.046684712,2274268.114878714,524473.7361753732,2017128.6899235994,15090214.74067688,3706234.972701654,2795268.923402585,845450.9429322183,1881538.1030080318,1935777.8111798316,5011199.584199846,1768219.6587075442,3342028.7191809714,4644488.114741415,668867.116812855,1686348.5676986128,1455580.0932914019,3519621.590814084,2039991.0514029264,2575044.5518749654,3476869.772189796,2029019.8370554298,985759.7915285826,840719.4962825887,1494458.9281968027,11559697.28025055,3380913.68290174,9123065.020065308,3895960.4168917537,4249329.777792513,2972661.7802734263,8303308.417438507,3239176.69758939,3408492.935416758,8288420.793580234,2479404.4972890615,2098939.732811734,4917812.07409969,219676.10481590033,268936.6446158886,4599740.243839383,6062941.779127121,1211817.2517256737,3078332.5418672413,3010659.284452148,5096973.016422391,5497472.811341286,9069020.865821838,1647910.7869536877,1727218.1095964462,3782119.629309833,58636.89895007014,5409202.825759888,4845275.400261641,594876.2594105601,3857555.3453169465,3072851.124834478,2611349.028881833,3624127.871537164,3951786.734836325,2879090.5885061026,1693560.333026588,3459232.5607861616,2118532.1652839184
37,3920342.797467917,1737756.3664989471,44028.22239173949,1433453.8453342617,14267249.266296387,2730628.6818726957,1949009.5158012658,162610.74310022593,1077667.2663083076,1557761.0075919628,3579811.260039985,2307245.0057074875,2734027.0252809227,3520091.4059895426,957850.3392513543,1077673.2270899713,796971.198284626,2606210.406305179,5246458.43662262,1432268.568729341,2134956.2001960278,1392743.6034996957,520656.382573843,2030930.3604745157,157536.58033964038,13594582.797927856,2403009.4266809225,5276114.398117065,2815956.1308525205,2117874.3561747074,1454041.448551137,11600268.140151978,1899715.4001259804,1991107.3737313151,8957548.792812884,1295691.778561473,1082552.603378147,4384835.7558121085,142151.84971648455,352224.34629018605,3257435.764484048,5344051.123227119,468334.4502161294,2208731.10352315,1866762.7208496928,10430690.257133484,5095672.802455187,8022396.770187378,815066.1464249492,4336549.601555705,2298373.890756607,31122.324675530195,4337473.831771851,3896556.395618409,2207439.251198977,2004331.7959613204,2121414.6161129475,1449664.9361910224,2197707.830959916,2984063.2307772413,4394856.137724906,3426906.448431015,1758790.1064234339,1274518.4722706676
